Nome Attività,Categoria,Sito Web,Telefono,Indirizzo,Comune,Provincia,Email,Protocollo,Tecnologia,Cookie Banner,Hosting Provider,Mobile Performance,Desktop Performance,Punteggio SEO,Disponibilità Sito,Stato Manutenzione
Impianti Electra,Elettricista,http://www.impiantielectra.it/,348 603 4949,"Via de Iodero, 23",Ruvo di Puglia,,info@impiantielectra.it,http,WordPress,No,Aruba S.p.A. Network,55,66,100.00,Sì,No
Lorusso Impianti S.R.L.,Fornitore di attrezzature per l'energia solare,,080 495 7091,Strada Vicinale Manorenna,Conversano,,,,,,,,,,,
D'Aquino Giovanni & C. (S.N.C.),Elettricista,,080 394 1719,"Via Napoli, 46",Giovinazzo,,,,,,,,,,,
BAVARO PAOLO IMPIANTI ELETTRICI CIVILI E INDUSTRIALI,Elettricista,,335 658 4673,"Via S. Francesco D'Assisi, 5",Giovinazzo,,,,,,,,,,,
Ditta Marzella - Termoidraulica e Opere Edili,Idraulico,,080 394 7256,"V. Annantonia Lasorsa, 20",Giovinazzo,,,,,,,,,,,
Pignatelli Paolo Di Pignatelli Angelo,Consulente per impianti di produzione di energia,,340 356 0396,"Via Grimaldi De, Vico De Turcolis, 9",Giovinazzo,,,,,,,,,,,
AV Luce materiale elettrico,Negozio di forniture elettriche,,340 152 3707,"Via Enrico Cialdini, 30 a",Giovinazzo,,,,,,,,,,,
Sides Impianti Srl,Elettricista,,080 326 4768,"Via Giorgio Bizet, 26",Gravina in Puglia,,,,,,,,,,,
MASTRANDREA IMPIANTI,Elettricista,,339 111 5312,"Via Cesare Battisti, 1",Gravina in Puglia,,,,,,,,,,,
LD IMPIANTI - Civili e Industriali,Elettricista,,329 976 0701,"Via Ragusa, 58",Gravina in Puglia,,,,,,,,,,,
NIMA srls di Nicolardi Marco,Elettricista,,339 754 0322,"Via Fratelli Bandiera, 2",Gravina in Puglia,,,,,,,,,,,
COMEL Di Tucci Francesco,Negozio di forniture elettriche,,080 326 7743,"Via Giardini, 71",Gravina in Puglia,,,,,,,,,,,
Oprar Divisione Impianti S.R.L.,Elettricista,,080 326 6008,"31/LOTTO Via Zona Pip, Gravina In Puglia, BA 70024",Gravina in Puglia,,,,,,,,,,,
Dipe Srl,Elettricista,,080 321 0101,"Via Arezzo, 3",Gravina in Puglia,,,,,,,,,,,
Elettricista Gioia del Colle Elettric Service di Rocco Antonicelli,Elettricista,,333 492 9380,"Via Monte Sannace, 6",Gioia del Colle,,,,,,,,,,,
Elettricisti San Giuseppe Società Cooperativa,Impresa edile,http://www.elettricistisangiuseppe.it/,080 476 1742,"Strada Provinciale 240, Km 13",Rutigliano,,,http,WordPress,No,Aruba S.p.A. Network,67,82,92.00,Sì,No
Elettronorba,Negozio di elettronica,http://www.elettronorba.it/,080 495 9213,"Via Simplicio, 34",Conversano,,assistenza@elettronorba.it,http,WordPress,No,Aruba S.p.A.,56,77,77.00,Sì,No
Elettro M.T.S. Srl,Elettricista,,080 990 0557,"Via Bitonto, 78",Giovinazzo,,,,,,,,,,,
Tecnoelettroclima,Elettricista,,080 344 1346,"Via Don Sante Milano, 41",Gioia del Colle,,,,,,,,,,,
Elettrica Sistemi Di Capozzo Samuele,Elettricista,,080 326 2577,"Via Massimo d'Azeglio, 20",Gravina in Puglia,,,,,,,,,,,
Antonio Anicio,Elettricista,,338 577 7440,"Via Solferino, 17",Gioia del Colle,,,,,,,,,,,
Ideal Impianti Snc Dei Fratelli Troilo,Negozio di allarmi e sistemi di sicurezza,,080 495 8263,"Via Francesco De Sanctis, 13",Conversano,,,,,,,,,,,
Am Store,Negozio di forniture elettriche,,334 306 8838,Via Polvere delle Rose,Corato,,,,,,,,,,,
A&T Electric,Elettricista,,331 582 1626,"Via Albertone, 89",Corato,,,,,,,,,,,
Pasquale PETRERA Installatore di impianti elettrici e di allarme,Elettricista,,338 321 8435,"Via Fratelli Cairoli, 66",Gioia del Colle,,,,,,,,,,,
Time di Quinto Cataldo,Servizio di installazione elettrica,http://timelectrical.it/,329 616 3950,"Via Aleardi, 7",Corato,,info@timelectrical.it,http,WordPress,No,Server Plan S.r.l.,74,86,92.00,Sì,No
SAEL Technology di Aldo Mintrone,Elettricista,http://www.aldomintrone.it/,333 636 3201,"Via Carellario da Napoli, 116",Corato,,,http,Joomla,No,Aruba S.p.A.,61,99,83.00,Sì,No
ZEROPROBLEMI,Elettricista,,338 900 8659,"Via Negrelli, 22",Corato,,,,,,,,,,,
LAM Srl Impianti Tecnologici | Elettricista | Gravina in Puglia BA,Elettricista,http://www.lamimpianti.it/,338 993 9875,"Via Vincenzo Simone, 16",Gravina in Puglia,,info@lamimpianti.it,http,WordPress,No,Aruba S.p.A.,57,74,92.00,Sì,No
paganelli luigi,Elettricista,,392 697 0704,"Via Carlo Alberto, 13",Corato,,,,,,,,,,,
Amorese Serafino,Elettricista,,080 872 3144,"Viale V. Veneto, 92",Corato,,,,,,,,,,,
Electric System di Tarantini Giuseppe,Negozio di allarmi e sistemi di sicurezza,,080 872 4330,"Via Guadagnoli, 1",Corato,,,,,,,,,,,
Lumen Impianti,Elettricista,http://www.lumen-group.it/,080 237 8009,"Via Calatafimi, 13",Corato,,info@lumen-group.it,http,React,Sì,Netsons s.r.l.,67,86,100.00,Sì,No
Digennaro Impianti S.R.L.,Elettricista,https://ufficiodigennaroim.wixsite.com/disrl,080 326 3263,"Via Fratelli Bandiera, 94",Gravina in Puglia,,,https,React,No,Google LLC,62,99,85.00,Sì,No
Impiantistica Di Calella Tommaso,Elettricista,,080 431 6113,"Contrada Cinquenoci, 4",Locorotondo,,,,,,,,,,,
Eleko srls,Elettricista,http://www.eleko.it/,342 020 4312,Via Cardona,Corato,,,http,Angular,No,Aruba S.p.A. Network,49,41,92.00,Sì,No
Edilimpianti srls,Impresa edile,,342 072 2033,Via Caporale Cosimo D'Armiento,Grumo Appula,,,,,,,,,,,
Pinto impianti di Pinto Giandomenico,Elettricista,,333 330 5003,Contrada mancinella 16,Locorotondo,,,,,,,,,,,
Punto Luce Di Giovanniello S.,Negozio di forniture elettriche,,080 623646,"Via Filippo Minutilli, 5",Grumo Appula,,,,,,,,,,,
Digital System,Negozio di elettronica,,353 303 8173,"Via della Repubblica, 8",Grumo Appula,,,,,,,,,,,
E.S.A DI DIAFERIA FRANCESCO S.R.L.,Elettricista,http://esaimpiantielettrici.it/,080 898 4047,"Via Giuseppe Di Vittorio, 57",Corato,,,http,WordPress,No,Aruba S.p.A.,65,86,100.00,Sì,No
PUGLIA LUCE S.a.s.,Servizio di installazione elettrica,http://puglialuce.it/,339 883 3240,"Via Crocifisso, 29/A",Corato,,info@puglialuce.it,http,ASP.NET,No,Host SpA,57,76,92.00,Sì,No
Smea Impianti S.R.L.,Elettricista,,080 538 2728,"Via delle Margherite, 6",Modugno,,,,,,,,,,,
Valerio Impianti S.N.C. Di Valerio Giovanni E Valerio Luigi,Elettricista,,080 535 4933,"Via Palese, 1C",Modugno,,,,,,,,,,,
Real Security Impianti,Elettricista,http://www.realsecurityimpianti.it/,080 897 9472,"Via Lago Baione, 9",Corato,,,http,React,Sì,Netsons s.r.l.,31,35,92.00,Sì,No
Meridional Elettrica Srl  COMTEC -TRACON,Negozio di forniture elettriche,https://www.meridionalelettrica.it/,080 431 6540,"Via Leonardo Sciascia, 14",Locorotondo,,,https,Shopify,No,Server Plan S.r.l.,56,89,83.00,Sì,No
AEM TECNOLOGY SRL,Elettricista,,02 8719 7681,"Via Salvatore Barzilai, 28",Modugno,,,,,,,,,,,
Elettronica Falcicchio Domenico,Riparazione antenne,,080 383 9584,"Via Mazzini, 14",Grumo Appula,,,,,,,,,,,
C.R.A. Distribuzione Sas Di Domenico Diliso & C.,Elettricista,,080 537 4890,"Via delle Mammole, 6",Modugno,,,,,,,,,,,
Di Pinto S.r.l.,Elettricista,,080 536 7426,"Km. 118 Strada Statale 96, Modugno, BA 70026",Modugno,,,,,,,,,,,
Rella SRL,Ditta specializzata in impianti di condizionamento,http://www.rellasrl.it/,080 783 5503,"Via Donat Cattin, 54",Grumo Appula,,info@rellasrl.it,http,Joomla,Sì,Host SpA,65,93,92.00,Sì,No
Centro Impianti Tecnologici Srl,Idraulico,,080 537 5511,"Via delle Ortensie, 10",Modugno,,,,,,,,,,,
Tecnologie Sistemi Montaggi S.r.l.,Elettricista,,080 536 5008,"SP231, km 0.850",Modugno,,,,,,,,,,,
Vs Elettrica,Fornitore di impianti industriali,http://www.vselettrica.it/,080 434 4966,"Via dei Gladioli, 6",Modugno,,,http,WordPress,Sì,Aruba S.p.A.,81,93,83.00,Sì,No
ELETTROGEA,Negozio di forniture elettriche,http://www.elettrogea.com/,080 246 3540,"Via Don Giovanni Minzoni, 70",Corato,,info@elettrogea.com,http,React,No,Hetzner Online GmbH,54,64,92.00,Sì,No
Penta System S.R.L.,Elettricista,https://pentasystem.org/,080 535 4741,Largo degli Scalpellini 6 - Zona Artigianale,Modugno,,info@pentasystem.org,https,WordPress,No,Interoute Telecommunications (UK) Ltd,48,51,77.00,Sì,No
Energetic Puglia srl,Servizio di installazione elettrica,,380 179 9863,"Via Don Giovanni Minzoni, 8",Molfetta,,,,,,,,,,,
Tecnosistem s.a.s. di Lorenzo Magarelli & C.,Elettricista,http://www.tecnosistemsas.com/,080 397 5502,"Via Giovanni Spadolini, 88",Molfetta,,,http,ASP.NET,No,Aruba S.p.A. Network,0,0,90.00,Sì,No
Gierre Impianti Elettrici,Elettricista,,333 911 1047,"Via Baccarini, 38",Molfetta,,,,,,,,,,,
GRUPPO CAMASTA,Elettricista,http://gruppocamasta.it/,335 704 7383,"SS96, km 115+703",Modugno,,info@gruppocamasta.it,http,React,Sì,Aruba S.p.A.,54,76,92.00,Sì,No
sciancalepore pantaleo,Riparazione antenne,,347 171 5961,"Via Amente, 14",Molfetta,,,,,,,,,,,
Elettro Impianti Di De Gennaro Antonio & C. Sas,Elettricista,,080 338 1961,"Via Giovanni Spadolini, 98",Molfetta,,,,,,,,,,,
Sev Snc,Elettricista,,080 334 4986,"Via Bufi Tenente Sergio, 35",Molfetta,,,,,,,,,,,
GSM ELETTRICA,Elettricista,,392 159 3436,"Via dei Metalmeccanici, 36",Molfetta,,,,,,,,,,,
G.D. Tech Di Spezzacatena Corrado,Elettricista,http://www.gdtechimpianti.it/,347 398 3499,"Via Massimiliano, Via Mayer, 34",Molfetta,,info@gdtechimpianti.it,http,ASP.NET,Sì,Aruba S.p.A. Network,85,80,100.00,Sì,No
Centro Sicurezza srl,Elettricista,,080 524 3459,"Via Monsignor Giacinto Petronio, 12 / 12A 70056",Molfetta,,,,,,,,,,,
LAERA GIOVANNI Srl,Servizio di installazione elettrica,,080 497 0052,"Via Alcide de Gasperi, 14-16",Noci,,,,,,,,,,,
Cramarossa Raffaele,Elettricista,,080 532 4379,"Via S. Francesco D'Assisi, 9",Modugno,,,,,,,,,,,
Tecnoimpianti di Simone Mario,Elettricista,,080 497 9998,"Via Zygmunt Kelz, 4",Noci,,,,,,,,,,,
Eleda di Vito D’aprile,Negozio di articoli per l'illuminazione,,347 014 6339,"Via Zona B, 38",Noci,,,,,,,,,,,
Tecno Elettra di Cinquepalmi Francesco,Elettricista,,080 479 3346,"Via Giacomo Puccini, 18",Noicattaro,,,,,,,,,,,
Tele Elettra,Stazione TV,,389 988 5152,"Via Incoronata, 100/B",Noicattaro,,,,,,,,,,,
Ele.M. Di Minervini Vincenzo,Elettricista,http://www.elemimpianti.it/,080 338 7446,"Km. 0.100 Strada Provinciale Molfetta-terlizzi, Molfetta, BA 70056",Molfetta,,info@elemimpianti.it,http,WordPress,No,Server Plan S.r.l.,87,81,75.00,Sì,No
G.B. Impianti,Elettricista,,345 156 9983,"Via Annunziata, 71",Molfetta,,,,,,,,,,,
I. P. Solutions Di Porta Ilario,Elettricista,,080 397 5743,"Via Raffaele Cormio, 10",Molfetta,,,,,,,,,,,
Spadavecchia Impianti Snc,Elettricista,http://www.spadavecchiaimpianti.it/,080 332 4752,"Via Tommaso Grossi, 18/20",Molfetta,,info@spadavecchiaimpianti.it,http,WordPress,No,Aruba S.p.A.,62,92,92.00,Sì,No
Rescina Giuseppe,Elettricista,,080 478 1864,"Via Lenoci, 10",Noicattaro,,,,,,,,,,,
Molseni Impianti S.R.L.,Elettricista,,080 397 1710,"Via Rosa Picca, 30G",Molfetta,,,,,,,,,,,
D & C Impianti Elettrici,Elettricista,,328 319 0615,"Viale della Costituzione, 36/B",Noicattaro,,,,,,,,,,,
Tecnologie Elettriche,Elettricista,https://www.tecnologielettriche.it/,080 512 1097,Viale Agostino Dipierro,Noicattaro,,info@tecnologielettriche.it,https,WordPress,Sì,Aruba S.p.A. Network,88,92,92.00,Sì,No
Ferretti Impianti di Francesco Ferretti,Elettricista,,392 683 9827,"Vico Castelfidardo, 3",Monopoli,,,,,,,,,,,
Elettro Romito,Elettricista,https://www.elettrodiromito.com/,347 809 6918,"Via Gaetano Donizetti, 32",Rutigliano,,info@elettrodiromito.com,https,Typo3,No,Aruba S.p.A.,66,80,100.00,Sì,No
Idroelettromeccanica Di Diciolla Giovanni & C. S.N.C.,Elettricista,,080 478 0349,Via S. Vincenzo,Noicattaro,,,,,,,,,,,
MATLA srl,Impianto solare fotovoltaico,https://www.matlasrl.it/,339 623 1182,"Viale della Resistenza, 35",Noicattaro,,,https,Angular,No,Aruba S.p.A. Network,22,40,92.00,Sì,No
Diendi Srl,Elettricista,http://www.diendi.it/,080 505 3151,"SP1, Modugno, Bari, Km 0,800",Modugno,,,http,ASP.NET,No,Aruba S.p.A. Network,73,85,100.00,Sì,No
Ferus Tecnologie Srl,Elettricista,,080 410 7492,"Via Baione, 34",Monopoli,,,,,,,,,,,
"Domosystek Impianti di videosorveglianza e antintrusione, certificati Aura e Tecnoalarm",Servizio di installazione elettrica,http://www.domosystek.it/,392 348 5931,"Via Giovanni di Leva, 20",Noicattaro,,,http,Joomla,Sì,Aruba S.p.A.,32,52,92.00,Sì,No
Elettra Impianti,Elettricista,,080 841 2453,"Contrada Marzone, Monopoli, BA 70043",Monopoli,,,,,,,,,,,
ITALTRONIC impianti elettrici ed elettronici,Elettricista,,331 326 6055,"Via Giuseppe di Vittorio, 10",Monopoli,,,,,,,,,,,
SVS s.r.l.,Elettricista,http://www.svssrl.net/,080 536 7817,"Via XX Settembre, 44",Modugno,,amministrazione@svssrl.net,http,React,Sì,SEEWEB s.r.l.,47,67,85.00,Sì,No
Jonica Impianti Di Monopoli Sante,Elettricista,http://www.jonicaimpianti.com/,099 400 2427,"Via Venezia, 204",Taranto,,,http,ASP.NET,No,SEEWEB s.r.l.,69,96,82.00,Sì,No
Im Tecnologie,Elettricista,,080 478 1911,"Via Bovio, 27",Noicattaro,,,,,,,,,,,
Hi Tech Security di Valenzano Vito,Elettricista,http://hitechsecurity.it/,345 969 2625,"Via G. Fortunato, 39",Rutigliano,,info@hitechsecurity.it,http,React,No,Netsons Network,56,72,92.00,Sì,No
Climasystem di Albanese Cosimo & C. sas,Ditta specializzata in impianti di riscaldamento,,080 777707,"Via Leonardo Cirullo, 7/9",Monopoli,,,,,,,,,,,
Centomani Light,Elettricista,,339 727 7228,"Contrada Cristo della Cozzana, 443/b",Monopoli,,,,,,,,,,,
Elektra Impianti Elettrici,Elettricista,,080 450 8006,"Via Luigi Pirandello, 8",Monopoli,,,,,,,,,,,
Morgante Impianti S.R.L.,Automazione e robotica,,080 476 2542,"Via Noicattaro, 1",Rutigliano,,,,,,,,,,,
Elettronova Di Napoletano Michele,Elettricista,,080 937 2640,"Viale delle Rimembranze, 20",Monopoli,,,,,,,,,,,
888 Security,Fornitore di sistemi di sicurezza,,348 747 4134,"Via, Parco Scizzo, 49",Noicattaro,,,,,,,,,,,
Volt.ampere,Elettricista,http://voltpuntoampere.it/,340 915 1501,"Via Antonelli, 93",Monopoli,,info@voltpuntoampere.it,http,WordPress,No,Aruba S.p.A. Network,56,77,100.00,Sì,No
Elettroservice Di Antonio Lenoci Realizzazione Impianti Elettrici Elettronici,Elettricista,,338 788 1942,"Via Aurelio Sereno, 1/F",Monopoli,,,,,,,,,,,
Vigil Impianti Srl,Elettricista,https://vigilimpianti.it/,333 961 8710,"Via Conchia, 54",Monopoli,,info@vigilimpianti.it,https,WordPress,Sì,Servereasy Srl,75,92,85.00,Sì,No
Teknoup Impianti Elettrici,Elettricista,https://teknoup.it/,080 246 2107,"Via Ludovico Pepe, 7",Monopoli,,info@teknoup.it,https,WordPress,Sì,Netsons s.r.l.,38,70,100.00,Sì,No
Idroelectrik S.M. - Impianti elettrici ed idraulici,Idraulico,http://www.idroelectrik.it/,328 849 3537,"Via Piave, 112",Fasano,,idroeletrik@gmail.com,http,WordPress,Sì,OVH SAS,73,88,85.00,Sì,No
Pro.Energy Srl,Elettricista,http://www.lavarra-proenergy.it/,080 745199,"Via Vincenzo Cuoco, 28",Monopoli,,mail@lavarra-proenergy.it,http,WordPress,Sì,Aruba S.p.A.,56,72,92.00,Sì,No
Electric di Paolo Lupo,Elettricista,http://www.electricdipaololupo.it/,339 806 5451,"Via Papa Giovanni XXIII, 33",Monopoli,,electricdipaololupo@libero.it,http,Mobirise,No,Aruba S.p.A. Network,56,71,91.00,Sì,No
ELETTRIK S.R.L.,Servizio di installazione elettrica,,379 195 6245,"Vico Pietro Nenni, 21",Putignano,,,,,,,,,,,
Pisani snc,Servizio di installazione elettrica,http://pisanimonopoli.it/,328 656 8370,"Via M. Sforza, 45",Monopoli,,,http,ASP.NET,No,Aruba S.p.A. Network,100,100,91.00,Sì,No
Dela Snc Di De Leonardis Giovanni Vito & Laterza Giuseppe,Elettricista,,080 405 1236,"Via S. Girolamo, 3",Putignano,,,,,,,,,,,
Elettronimpianti,Servizio di installazione elettrica,,339 273 0800,Via Arrigo Boito,Putignano,,,,,,,,,,,
Sky Service | Linkem Electronic Service,Elettricista,,347 610 5552,"Via Francesco Saverio Sammarelli, 5",Monopoli,,,,,,,,,,,
Nardelli Raffaello,Elettricista,,080 405 3073,"V. Richard Wagner, 6",Putignano,,,,,,,,,,,
Valentino Srl Materiale elettrico,Negozio di forniture elettriche,,080 524 9068,"Via Generale Luigi Sabato, 8",Putignano,,,,,,,,,,,
Signorile Impianti Srl,Elettricista,,080 477 1144,"1 Via Platone, Rutigliano, BA 70018",Rutigliano,,,,,,,,,,,
Sportelli Pasquale,Elettricista,,080 424 7099,"Via Papa Giovanni XXIII, 92",Polignano a Mare,,,,,,,,,,,
Elettroteam Di Napoletano A. & C.,Elettricista,,080 937 2230,"Via Aurelio Sereno, 46",Monopoli,,,,,,,,,,,
Elettrica Impianti Di Stragapede Pino,Elettricista,,080 628089,"Via de Ceglie Tenente Mauro, 34",Palo del Colle,,,,,,,,,,,
Future Electric Led di Dalena Giuseppe Antonio,Elettricista,https://futurelettricled.it/,389 648 5443,"Via Alessandro Piccirilli, 44",Putignano,,futurelectricled@gmail.com,https,React,Sì,Netsons s.r.l.,62,71,100.00,Sì,No
Pagano Impianti | Impianti elettrici civili e industriali,Elettricista,,338 882 9935,"Via Benedetto Croce, 22",Palo del Colle,,,,,,,,,,,
Dursi Marco,Elettricista,,080 627893,"Via Emanuele Filiberto, 30",Palo del Colle,,,,,,,,,,,
Ru.Ca. Di Nicola Canonico S.R.L. Unipersonale,Elettricista,,080 991 1717,"Via Alcide De Gasperi, 11",Palo del Colle,,,,,,,,,,,
Elettrica M Di Del Sole Michele,Elettricista,,080 628052,"Via Don Luigi Sturzo, 43",Palo del Colle,,,,,,,,,,,
New Elettrocar,Officina per la riparazione di motori elettrici,,080 493 4189,"Via Lama di Pampini, 44",Putignano,,,,,,,,,,,
Elettro Sistemi,Elettricista,,347 261 0689,"Via Giuseppe Giusti, 15",Grottaglie,,,,,,,,,,,
Elettro Service Taranto,Elettricista,,348 705 5728,Via Giuseppe Garibaldi,Taranto,,,,,,,,,,,
Marangiolo Vito,Elettricista,,099 533 7040,"Via Paolucci, 124",Pulsano,,,,,,,,,,,
Capuzzelli Cosimo,Elettricista,,099 956 1284,"Via Dante, 26",Fragagnano,,,,,,,,,,,
Technomont Taranto Srl,Elettricista,,099 772 4496,"Via Lago di Nemi, 5",Taranto,,,,,,,,,,,
Ginex Gaetano,Elettricista,https://www.ginexsrl.it/contattaci/,080 625882,"2/A L5, Strada Provinciale Palo Bitonto, Palo Del Colle, BA 70027",Palo del Colle,,info@ginexsrl.it,https,React,No,Aruba S.p.A.,63,93,77.00,Sì,No
Palumbo Vito Giuseppe,Negozio di forniture elettriche,,080 476 7586,"Via Magenta, 12",Rutigliano,,,,,,,,,,,
G.S.G. Impianti & Servizi di Cuscito Sonia,Ditta specializzata in impianti di condizionamento,https://www.gsgimpiantieservizi.com/,099 450 4431,"Via Paolo Borsellino, 5",Carosino,,gsg_2007@libero.it,https,WordPress,Sì,Aruba S.p.A. Network,67,77,92.00,Sì,No
Elettro G.A. Quadri Elettrici,Elettricista,https://www.elettro-g-a.it/,338 593 7757,Largo Don Giuseppe Puglisi,Polignano a Mare,,nome@email.com,https,WordPress,No,Aruba S.p.A.,44,25,100.00,Sì,No
C.E.F.F. Impianti di Francesco Quaranta,Elettricista,,328 472 4214,"Via XXV Aprile, 31",Grottaglie,,,,,,,,,,,
TEKNO IMPIANTI di Vito Piergianni,Elettricista,,346 225 0976,"Via Dante Alighieri, 9",San Giorgio Ionico,,,,,,,,,,,
Electric System di Racanelli Fedele,Elettricista,,333 484 9053,"Via Scesciola, 20",Sannicandro di Bari,,,,,,,,,,,
Nuova Elettra srl,Negozio di forniture elettriche,http://www.nuovaelettra.com/,080 993 4598,"Corso Vittorio Emanuele III, 177",Sannicandro di Bari,,,http,WordPress,No,Netsons Network,93,100,83.00,Sì,No
Dea Impianti S.R.L.,Elettricista,http://www.deaimpianti.eu/,099 473 0597,"Via della Transumanza, 5",Taranto,,info@deaimpianti.it,http,React,No,Servereasy Italy,66,87,83.00,Sì,No
Idrotermica Colapietro Dei F.Lli Domenico E Francesco Colapietro S.N.C,Idraulico,,080 891 7902,"Via Armando Diaz, 27",Sammichele di Bari,,,,,,,,,,,
"Gruppo Basetti Impianti | Sistemi allarme, elettrici e domotici | Taranto",Elettricista,https://www.impiantibasetti.it/,099 974 8124,"Via Umberto Giordano, 6",Sava,,info@impiantibasetti.it,https,WordPress,Sì,Aruba S.p.A. Network,40,64,92.00,Sì,No
Elettro Tecnica Di Carone L. E Sblano N. s.n.c.,Servizio di installazione elettrica,,080 633169,Via Estramurale 18 (C.da Sarella,Sannicandro di Bari,,,,,,,,,,,
Teknoterm Impianti,Ditta specializzata in impianti di condizionamento,https://www.teknotermimpianti.com/,328 736 3716,"Zona PIP lotto, 8",Sannicandro di Bari,,info@teknotermimpianti.com,https,WordPress,No,Seeweb srl,72,88,85.00,Sì,No
Ites S.r.l. di Lasaracina,Cooperativa edilizia,http://www.itesimpianti.com/,347 729 8806,"Via Ponticello, n.03",Sannicandro di Bari,,info@itesimpianti.com,http,Joomla,No,Netsons s.r.l.,54,70,92.00,Sì,No
S.G.E. di Giuseppe Saulle,Elettricista,,339 395 6967,"Via Pisacane 58, Via Giuseppe Capaldi, 44",Bari,,,,,,,,,,,
DM Electric Service,Elettricista,,338 723 8925,"Via Pietro e Maria Curie, 13",Santeramo In Colle,,,,,,,,,,,
Illumìnati Impianti Elettrici by A. Gatti,Elettricista,,339 465 6612,Via Guido Rossa,Santeramo In Colle,,,,,,,,,,,
G.S. SISTEMI Impianti Elettrici ed Elettronici,Elettricista,,339 338 9213,"Via Alessandro Manzoni, 102",Santeramo in Colle,,,,,,,,,,,
Porfido Impianti S.R.L.,Elettricista,,080 302 6384,"Largo Convento, 12",Santeramo In Colle,,,,,,,,,,,
ELETTROTECNICA PERNIOLA,Elettricista,,338 822 7152,"Via On, Via Giovanni Amendola, N. 29",Santeramo In Colle,,,,,,,,,,,
Idro Fire S.R.L. Sannicandro di Bari,Ditta specializzata in impianti di condizionamento,https://www.idrofire.it/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13181650891629361151,080 632535,"Via Nicola Sacchetti, 5",Sannicandro di Bari,,info@idrofire.it,https,React,No,Google LLC,68,91,100.00,Sì,No
C.F. Impianti Di Cacciapaglia Francesco,Elettricista,,080 302 4212,"Via Gioia, 1",Santeramo In Colle,,,,,,,,,,,
DITTA PAULANGELO ERASMO,Servizio di riparazione di elettrodomestici,,388 937 0722,"Corso Italia, 264/a",Santeramo In Colle,,,,,,,,,,,
Carcagnì Impianti di Carcagnì Francesco,Elettricista,http://www.carcagni-impianti.it/,329 091 3361,"Via Cremona, 46",Galatina,,carcagni.impianti@virgilio.it,http,WordPress,No,Aruba S.p.A.,66,76,77.00,Sì,No
S.i.e Impianti Elettrici,Elettricista,,080 302 3129,Via Campania,Santeramo In Colle,,,,,,,,,,,
Fraccalvieri Impianti,Elettricista,http://swite.com/fraccalvieriimpianti,339 777 3845,"Via L. Albertini, 15",Santeramo In Colle,,,http,Angular,No,Aruba S.p.A. Network,17,23,85.00,Sì,No
Energy,Ristopub,,333 135 3451,"Via Camillo Benso Conte di Cavour, 53",Sammichele di Bari,,,,,,,,,,,
Elettrotime Impianti,Elettricista,http://elettrotimeimpianti.it/,080 769501,"Corso Vittorio Emanuele III, 147",Sannicandro di Bari,,,http,ASP.NET,No,Aruba S.p.A. Network,75,90,82.00,Sì,No
IESS SERVICE,Installazione e manutenzione ascensori,http://www.iess-service.com/,328 654 1243,"Corso Vittorio Emanuele II, 82",Sammichele di Bari,,,http,Joomla,No,Aruba S.p.A. Network,26,52,92.00,Sì,No
"Impiantistica di Giangregorio Franco Elettricista , Impianti Elettrici - Terlizzi",Elettricista,,080 351 2140,"Via Tripoli, 93",Terlizzi,,,,,,,,,,,
GA.EL. ASCENSORI,Installazione e manutenzione ascensori,http://www.gaelascensori.it/,080 351 4621,"Via Gorizia, 24",Terlizzi,,info@gaelascensori.it,http,WordPress,No,Aruba S.p.A.,46,40,92.00,Sì,No
I.E.C.I. Di Cianciotto Matteo,Elettricista,,080 603876,"Via Gaetano Donizetti, 44",Toritto,,,,,,,,,,,
Studio Tecnico Quarta P.I. Claudio,Elettricista,,333 466 5181,"Via Sanzio Raffaello, 26",Lecce,,,,,,,,,,,
Elektra Impianti S.R.L.,Elettricista,,339 878 4767,"Via Antonio Filieri, 16",Lequile,,,,,,,,,,,
SA.VI.M Elettrica,Elettricista,,347 489 9294,"Via Francesco Valentini, 3",Turi,,,,,,,,,,,
S.a.e. Impianti Di Scavo Vito,Elettricista,,080 468 2241,"Via Kennedy John Fitzgerald, 38",Triggiano,,,,,,,,,,,
Esaitech - Di Lauro Group,Ufficio aziendale,,331 794 5812,"Via Principe di Napoli, 62",Turi,,,,,,,,,,,
R.C. Elettronica Di Rubino Giovanni,Elettricista,,080 468 5111,"Via Lame, 8B",Triggiano,,,,,,,,,,,
Materiale Elettrico,Negozio di forniture elettriche,,347 652 7220,"Viale Stazione, 8",Triggiano,,,,,,,,,,,
La Scossa di Paolo Antonelli - Vendita Materiale Elettrico e Illuminazione - Impianti elettrici,Negozio di forniture elettriche,http://www.lascossaonline.com/,080 321 2243,"Viale Italia, 147",Terlizzi,,,http,PrestaShop,Sì,Serverplan S.r.l.,87,87,100.00,Sì,No
Coscia Nicola,Idraulico,https://www.nicolacoscia.com/,080 603774,"Via Favaro, 27",Toritto,,,https,Joomla,No,"Cloudflare, Inc.",54,48,92.00,Sì,No
Electronic Solutions di Michele Pierri,Elettricista,,392 032 1879,"Via Valenzano, 4",Bari,,,,,,,,,,,
Di Pietro Impianti Srl,Negozio di forniture idrauliche,https://www.dipietroimpianti.it/,080 468 3326,Via Gualtieri,Triggiano,,info@dipietroimpianti.it,https,WordPress,Sì,Moviement srl - Shared Services,70,81,100.00,Sì,No
